"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Mölnlycke","kampanj_convrate_Mölnlycke","kampanj_count_Triangeln","kampanj_convrate_Triangeln","kampanj_count_Trianglen","kampanj_convrate_Trianglen","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_ABP_3_för_25","kampanj_convrate_ABP_3_för_25","kampanj_count_ABP_2_för_28","kampanj_convrate_ABP_2_för_28","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris"
"UPPSALA VÄSTERTORG",202233,2022-08-18,1299,263.76,0.203048498845266,96,0.0739030023094688,90,0.069284064665127,10,0.00769822940723634,30,0.023094688221709,2.76,0.00212471131639723,3,0.0023094688221709,0,0,19,0.014626635873749,7,0.00538876058506543,2,0.00153964588144727,4,0.00307929176289453,173.76,0.133764434180139,104.76,0.0806466512702079,90,0.069284064665127,0,0,6,0.0046189376443418,0,0,0,0,10,0.00769822940723634,19,0.014626635873749,11,0.00846805234795997,2.76,0.00212471131639723,3,0.0023094688221709,0,0,0,0,7,0.00538876058506543,12,0.0092378752886836,7,0.00538876058506543,2,0.00153964588144727,2,0.00153964588144727,2,0.00153964588144727,173.76,0.133764434180139,19,0.014626635873749,6,0.0046189376443418,41,0.031562740569669,3,0.0023094688221709
"UPPSALA VÄSTERTORG",202233,2022-08-17,1224,202,0.165032679738562,79,0.0645424836601307,60,0.0490196078431373,8,0.0065359477124183,31,0.0253267973856209,0,0,4,0.00326797385620915,1,0.000816993464052288,9,0.00735294117647059,1,0.000816993464052288,5,0.00408496732026144,4,0.00326797385620915,142,0.116013071895425,70,0.0571895424836601,60,0.0490196078431373,1,0.000816993464052288,18,0.0147058823529412,0,0,0,0,8,0.0065359477124183,23,0.0187908496732026,8,0.0065359477124183,0,0,4,0.00326797385620915,0,0,0,0,5,0.00408496732026144,5,0.00408496732026144,1,0.000816993464052288,5,0.00408496732026144,2,0.00163398692810458,2,0.00163398692810458,142,0.116013071895425,11,0.00898692810457516,18,0.0147058823529412,39,0.0318627450980392,4,0.00326797385620915
"UPPSALA VÄSTERTORG",202233,2022-08-16,1253,272.282,0.217304070231445,96,0.0766161213088587,84,0.0670391061452514,7,0.00558659217877095,49,0.0391061452513966,3.282,0.00261931364724661,4,0.00319233838786911,4,0.00319233838786911,11,0.00877893056664006,5,0.00399042298483639,5,0.00399042298483639,4,0.00319233838786911,188.282,0.150264964086193,96.282,0.0768411811652035,84,0.0670391061452514,0,0,12,0.00957701516360734,0,0,0,0,7,0.00558659217877095,32,0.0255387071029529,17,0.0135674381484437,3.282,0.00261931364724661,4,0.00319233838786911,0,0,0,0,12,0.00957701516360734,3,0.00239425379090184,5,0.00399042298483639,5,0.00399042298483639,2,0.00159616919393456,2,0.00159616919393456,188.282,0.150264964086193,15,0.0119712689545092,12,0.00957701516360734,61,0.048683160415004,4,0.00319233838786911
"UPPSALA VÄSTERTORG",202233,2022-08-15,1300,204,0.156923076923077,54,0.0415384615384615,40,0.0307692307692308,15,0.0115384615384615,36,0.0276923076923077,0,0,5,0.00384615384615385,1,0.000769230769230769,21,0.0161538461538462,9,0.00692307692307692,11,0.00846153846153846,12,0.00923076923076923,164,0.126153846153846,62,0.0476923076923077,40,0.0307692307692308,2,0.00153846153846154,12,0.00923076923076923,0,0,1,0.000769230769230769,14,0.0107692307692308,20,0.0153846153846154,16,0.0123076923076923,0,0,5,0.00384615384615385,0,0,0,0,5,0.00384615384615385,17,0.0130769230769231,9,0.00692307692307692,11,0.00846153846153846,5,0.00384615384615385,7,0.00538461538461538,164,0.126153846153846,24,0.0184615384615385,12,0.00923076923076923,61,0.0469230769230769,5,0.00384615384615385
"UPPSALA VÄSTERTORG",202232,2022-08-14,1079,123,0.113994439295644,23,0.0213160333642261,10,0.0092678405931418,11,0.010194624652456,28,0.025949953660797,0,0,9,0.00834105653382762,0,0,16,0.0148285449490269,10,0.0092678405931418,1,0.00092678405931418,15,0.0139017608897127,117,0.108433734939759,33,0.0305838739573679,6,0.00556070435588508,0,0,17,0.0157553290083411,4,0.00370713623725672,1,0.00092678405931418,10,0.0092678405931418,23,0.0213160333642261,5,0.0046339202965709,0,0,9,0.00834105653382762,0,0,0,0,2,0.00185356811862836,14,0.0129749768303985,10,0.0092678405931418,1,0.00092678405931418,3,0.00278035217794254,12,0.0111214087117702,117,0.108433734939759,16,0.0148285449490269,17,0.0157553290083411,42,0.0389249304911956,9,0.00834105653382762
"UPPSALA VÄSTERTORG",202232,2022-08-13,984,112,0.113821138211382,24,0.024390243902439,12,0.0121951219512195,4,0.0040650406504065,19,0.0193089430894309,0,0,10,0.0101626016260163,0,0,20,0.0203252032520325,4,0.0040650406504065,0,0,19,0.0193089430894309,104,0.105691056910569,27,0.0274390243902439,8,0.00813008130081301,5,0.00508130081300813,11,0.0111788617886179,4,0.0040650406504065,2,0.00203252032520325,2,0.00203252032520325,16,0.016260162601626,3,0.00304878048780488,0,0,10,0.0101626016260163,0,0,0,0,5,0.00508130081300813,15,0.0152439024390244,4,0.0040650406504065,0,0,8,0.00813008130081301,11,0.0111788617886179,104,0.105691056910569,25,0.0254065040650406,11,0.0111788617886179,31,0.0315040650406504,10,0.0101626016260163
"UPPSALA VÄSTERTORG",202232,2022-08-12,1101,128,0.116257947320618,2,0.00181653042688465,33,0.0299727520435967,7,0.00635785649409628,30,0.0272479564032698,0,0,8,0.0072661217075386,1,0.000908265213442325,11,0.00999091734786558,6,0.00544959128065395,2,0.00181653042688465,28,0.0254314259763851,128,0.116257947320618,59,0.0535876475930972,0,0,0,0,2,0.00181653042688465,33,0.0299727520435967,4,0.0036330608537693,3,0.00272479564032698,24,0.0217983651226158,6,0.00544959128065395,0,0,8,0.0072661217075386,0,0,0,0,3,0.00272479564032698,9,0.00817438692098093,6,0.00544959128065395,2,0.00181653042688465,9,0.00817438692098093,19,0.0172570390554042,128,0.116257947320618,12,0.0108991825613079,2,0.00181653042688465,47,0.0426884650317893,8,0.0072661217075386
"UPPSALA VÄSTERTORG",202232,2022-08-11,1068,92,0.0861423220973783,10,0.00936329588014981,5,0.00468164794007491,10,0.00936329588014981,33,0.0308988764044944,0,0,7,0.00655430711610487,0,0,14,0.0131086142322097,5,0.00468164794007491,0,0,8,0.00749063670411985,87,0.0814606741573034,18,0.0168539325842697,5,0.00468164794007491,0,0,5,0.00468164794007491,0,0,3,0.00280898876404494,7,0.00655430711610487,14,0.0131086142322097,19,0.0177902621722846,0,0,7,0.00655430711610487,0,0,0,0,1,0.000936329588014981,13,0.0121722846441948,5,0.00468164794007491,0,0,5,0.00468164794007491,3,0.00280898876404494,87,0.0814606741573034,14,0.0131086142322097,5,0.00468164794007491,43,0.0402621722846442,7,0.00655430711610487
"UPPSALA VÄSTERTORG",202232,2022-08-10,1063,91,0.0856067732831609,18,0.0169332079021637,7,0.00658513640639699,12,0.0112888052681091,36,0.0338664158043274,0,0,3,0.00282220131702728,2,0.00188146754468485,9,0.00846660395108184,0,0,1,0.000940733772342427,3,0.00282220131702728,84,0.0790216368767639,21,0.019755409219191,7,0.00658513640639699,3,0.00282220131702728,8,0.00752587017873942,0,0,6,0.00564440263405456,6,0.00564440263405456,21,0.019755409219191,15,0.0141110065851364,0,0,3,0.00282220131702728,0,0,0,0,5,0.00470366886171214,6,0.00564440263405456,0,0,1,0.000940733772342427,1,0.000940733772342427,2,0.00188146754468485,84,0.0790216368767639,14,0.013170272812794,8,0.00752587017873942,38,0.0357478833490122,3,0.00282220131702728
"UPPSALA VÄSTERTORG",202232,2022-08-09,1032,93,0.0901162790697674,12,0.0116279069767442,1,0.000968992248062015,8,0.00775193798449612,39,0.0377906976744186,0,0,6,0.00581395348837209,3,0.00290697674418605,8,0.00775193798449612,5,0.00484496124031008,0,0,11,0.0106589147286822,93,0.0901162790697674,15,0.0145348837209302,0,0,0,0,12,0.0116279069767442,1,0.000968992248062015,1,0.000968992248062015,7,0.00678294573643411,21,0.0203488372093023,18,0.0174418604651163,0,0,6,0.00581395348837209,0,0,0,0,3,0.00290697674418605,8,0.00775193798449612,5,0.00484496124031008,0,0,5,0.00484496124031008,6,0.00581395348837209,93,0.0901162790697674,11,0.0106589147286822,12,0.0116279069767442,49,0.0474806201550388,6,0.00581395348837209
"UPPSALA VÄSTERTORG",202232,2022-08-08,1137,107,0.0941072999120492,22,0.019349164467898,14,0.0123131046613896,7,0.00615655233069481,34,0.0299032541776605,0,0,4,0.00351802990325418,1,0.000879507475813544,8,0.00703605980650836,4,0.00351802990325418,8,0.00703605980650836,5,0.00439753737906772,93,0.0817941952506596,23,0.0202286719437115,14,0.0123131046613896,0,0,8,0.00703605980650836,0,0,0,0,7,0.00615655233069481,24,0.0211081794195251,10,0.00879507475813544,0,0,4,0.00351802990325418,0,0,0,0,2,0.00175901495162709,7,0.00615655233069481,4,0.00351802990325418,8,0.00703605980650836,3,0.00263852242744063,2,0.00175901495162709,93,0.0817941952506596,9,0.0079155672823219,8,0.00703605980650836,49,0.0430958663148637,4,0.00351802990325418
"UPPSALA VÄSTERTORG",202231,2022-08-07,971,176,0.181256436663234,49,0.0504634397528321,67,0.0690010298661174,3,0.00308959835221421,19,0.01956745623069,0,0,5,0.00514933058702369,0,0,13,0.0133882595262616,12,0.0123583934088568,0,0,8,0.0082389289392379,143,0.147270854788877,74,0.0762100926879506,33,0.0339855818743563,0,0,16,0.0164778578784758,34,0.0350154479917611,3,0.00308959835221421,0,0,14,0.0144181256436663,5,0.00514933058702369,0,0,5,0.00514933058702369,0,0,0,0,5,0.00514933058702369,8,0.0082389289392379,12,0.0123583934088568,0,0,4,0.00411946446961895,4,0.00411946446961895,143,0.147270854788877,13,0.0133882595262616,16,0.0164778578784758,35,0.0360453141091658,5,0.00514933058702369
"UPPSALA VÄSTERTORG",202231,2022-08-06,996,205,0.205823293172691,65,0.0652610441767068,71,0.071285140562249,9,0.00903614457831325,31,0.0311244979919679,0,0,0,0,0,0,13,0.0130522088353414,5,0.00502008032128514,1,0.00100401606425703,10,0.0100401606425703,157,0.157630522088353,87,0.0873493975903614,48,0.0481927710843374,2,0.00200803212851406,15,0.0150602409638554,23,0.0230923694779116,2,0.00200803212851406,7,0.0070281124497992,25,0.0251004016064257,6,0.00602409638554217,0,0,0,0,0,0,0,0,4,0.00401606425702811,9,0.00903614457831325,5,0.00502008032128514,1,0.00100401606425703,3,0.00301204819277108,7,0.0070281124497992,157,0.157630522088353,15,0.0150602409638554,15,0.0150602409638554,40,0.0401606425702811,0,0
"UPPSALA VÄSTERTORG",202231,2022-08-05,935,181,0.193582887700535,55,0.0588235294117647,68,0.0727272727272727,9,0.00962566844919786,10,0.0106951871657754,0,0,3,0.00320855614973262,0,0,13,0.013903743315508,12,0.0128342245989305,0,0,11,0.0117647058823529,136,0.145454545454545,84,0.0898395721925134,45,0.0481283422459893,1,0.00106951871657754,9,0.00962566844919786,23,0.0245989304812834,2,0.00213903743315508,7,0.00748663101604278,7,0.00748663101604278,3,0.00320855614973262,0,0,3,0.00320855614973262,0,0,0,0,5,0.0053475935828877,8,0.00855614973262032,12,0.0128342245989305,0,0,4,0.00427807486631016,7,0.00748663101604278,136,0.145454545454545,14,0.0149732620320856,9,0.00962566844919786,26,0.027807486631016,3,0.00320855614973262
"UPPSALA VÄSTERTORG",202231,2022-08-04,972,175,0.180041152263374,62,0.0637860082304527,58,0.0596707818930041,5,0.0051440329218107,13,0.0133744855967078,0,0,4,0.00411522633744856,0,0,11,0.0113168724279835,15,0.0154320987654321,2,0.00205761316872428,5,0.0051440329218107,119,0.122427983539095,67,0.0689300411522634,56,0.0576131687242798,3,0.00308641975308642,3,0.00308641975308642,2,0.00205761316872428,0,0,5,0.0051440329218107,8,0.00823045267489712,5,0.0051440329218107,0,0,4,0.00411522633744856,0,0,0,0,5,0.0051440329218107,6,0.00617283950617284,15,0.0154320987654321,2,0.00205761316872428,1,0.00102880658436214,4,0.00411522633744856,119,0.122427983539095,14,0.01440329218107,3,0.00308641975308642,31,0.0318930041152263,4,0.00411522633744856
"UPPSALA VÄSTERTORG",202231,2022-08-03,889,161,0.181102362204724,61,0.0686164229471316,57,0.0641169853768279,9,0.0101237345331834,5,0.00562429696287964,0,0,3,0.00337457817772778,2,0.00224971878515186,7,0.0078740157480315,4,0.00449943757030371,4,0.00449943757030371,9,0.0101237345331834,104,0.116985376827897,70,0.078740157480315,57,0.0641169853768279,0,0,4,0.00449943757030371,0,0,2,0.00224971878515186,7,0.0078740157480315,4,0.00449943757030371,1,0.00112485939257593,0,0,3,0.00337457817772778,0,0,0,0,5,0.00562429696287964,4,0.00449943757030371,4,0.00449943757030371,4,0.00449943757030371,5,0.00562429696287964,4,0.00449943757030371,104,0.116985376827897,9,0.0101237345331834,4,0.00449943757030371,18,0.0202474690663667,3,0.00337457817772778
"UPPSALA VÄSTERTORG",202231,2022-08-02,987,172,0.174265450861196,67,0.0678824721377913,53,0.0536980749746707,11,0.011144883485309,17,0.0172239108409321,0,0,2,0.00202634245187437,1,0.00101317122593718,11,0.011144883485309,0,0,0,0,10,0.0101317122593718,119,0.120567375886525,68,0.0688956433637285,53,0.0536980749746707,1,0.00101317122593718,13,0.0131712259371834,0,0,3,0.00303951367781155,8,0.00810536980749747,12,0.0121580547112462,5,0.00506585612968592,0,0,2,0.00202634245187437,0,0,0,0,4,0.00405268490374873,8,0.00810536980749747,0,0,0,0,6,0.0060790273556231,4,0.00405268490374873,119,0.120567375886525,13,0.0131712259371834,13,0.0131712259371834,23,0.0233029381965552,2,0.00202634245187437
"UPPSALA VÄSTERTORG",202231,2022-08-01,1000,232,0.232,81,0.081,72,0.072,12,0.012,19,0.019,0,0,7,0.007,4,0.004,16,0.016,4,0.004,3,0.003,14,0.014,162,0.162,95,0.095,70,0.07,2,0.002,9,0.009,2,0.002,4,0.004,8,0.008,11,0.011,8,0.008,0,0,7,0.007,0,0,0,0,8,0.008,12,0.012,4,0.004,3,0.003,3,0.003,11,0.011,162,0.162,22,0.022,9,0.009,29,0.029,7,0.007
